G0	D0	L0	G1	D1	L1
OG0027882	0.1665876	0	NA	0	0	NA
OG0027883	0.1188612	0	0	0.0054331	0	NA
OG0027885	0.14296	0	NA	0.0054432	0	NA
OG0027887	0.1417998	0	NA	0	0	NA
OG0027888	0.1426886	0	0	0	0	NA
OG0027890	82.7218835	390.3407812	390.3407812	2e-07	3e-07	NA
OG0027891	0.1227081	0	0	0.0054487	0	NA
OG0027937	0.142668	0	NA	0.0054507	0	NA
OG0027954	5.0801662	27.5039014	27.5039014	0.0054467	0	NA
OG0027955	0.1655128	0	NA	0	0	NA
OG0027957	0.1655128	0	NA	0	0	NA
OG0027959	0.1427225	0	NA	0.0054406	0	NA
OG0027962	0.1655128	0	NA	0	0	NA
OG0027963	0.1666278	0	NA	0	0	NA
OG0028180	0.1425466	0	NA	0	0	NA
OG0028250	0.1427149	0	NA	0.0054466	0	NA
OG0028251	0.1190428	0	0	0	0	NA
OG0028252	0.0940218	0	0	0	0	NA
OG0028254	0.0941322	0	0	0	0	NA
OG0028255	0.1665899	0	NA	0	0	NA
OG0028256	0.1668053	0	NA	0	0	NA
OG0028260	0.2823406	1.2209545	1.2209545	0	0	NA
OG0028261	0.1665951	0	NA	0	0	NA
OG0028263	0.1666475	0	NA	0	0	NA
OG0028264	0.1665174	0	NA	0	0	NA
OG0028266	2.6083078	11.7718871	11.7718871	0	0	NA
OG0028267	0.1038541	0	0	0	0	NA
OG0028268	0.1667635	0	NA	0	0	NA
OG0028271	0.1665724	0	NA	0	0	NA
OG0028272	0.1544762	0	0	0	0	NA
OG0028273	87.4941679	412.8095895	412.8095895	1e-07	1e-07	NA
OG0028275	0.1666595	0	NA	0	0	NA
OG0028277	0.1038541	0	0	0	0	NA
OG0028280	0.0940384	0	0	0	0	NA
OG0028281	0.1085197	0	0	0	0	NA
OG0028283	2.619098	11.8232998	11.8232998	0	0	NA
OG0028285	0.0937245	0	0	0	0	NA
OG0028286	0.0936909	0	0	0	0	NA
OG0028287	0.1665804	0	NA	0	0	NA
OG0028288	0.0937245	0	0	0	0	NA
OG0028289	76.1674774	359.3507838	359.3507838	5e-07	9e-07	NA
OG0028290	0.1190428	0	0	0	0	NA
OG0028291	0.093999	0	0	0	0	NA
OG0028293	0.548404	2.1473496	2.1473496	0	0	0
OG0028294	0.0936865	0	0	0	0	NA
OG0028295	0.1664989	0	NA	0	0	NA
OG0028298	0.0937245	0	0	0	0	NA
OG0028299	0.1663815	0	NA	0	0	NA
OG0028300	0.103191	0	0	0	0	NA
OG0028301	0.1428088	0	NA	0.0054481	0	NA
OG0028302	0.1663805	0	NA	0	0	NA
OG0028305	0.1663815	0	NA	0	0	NA
OG0028307	0.1442173	0	0	0	0	NA
OG0028308	0.1663815	0	NA	0	0	NA
OG0028310	0.1199486	0	0	0	0	NA
OG0028311	0.1452856	0	0	0	0	NA
OG0028312	0.103191	0	0	0	0	NA
OG0028313	0.1665662	0	NA	0	0	NA
OG0028320	0.1225087	0	0	0	0	NA
OG0028321	0.1236922	0	0	0	0	NA
OG0028323	0.1665651	0	NA	0	0	NA
OG0028327	0.1446259	0	0	0	0	NA
OG0028332	0.1195411	0	0	0.0054409	0	NA
OG0028334	0.1665789	0	NA	0	0	NA
OG0028335	0.1665789	0	NA	0	0	NA
OG0028336	0.1665789	0	NA	0	0	NA
OG0028339	0.1427104	0	NA	0.0054518	0	NA
OG0028342	0.1665789	0	NA	0	0	NA
OG0028343	0.1665789	0	NA	0	0	NA
OG0028344	0.1665789	0	NA	0	0	NA
OG0028345	0.1665789	0	NA	0	0	NA
OG0028347	0.1665789	0	NA	0	0	NA
OG0028349	0.1665789	0	NA	0	0	NA
OG0028351	0.1665789	0	NA	0	0	NA
OG0028355	0.1665789	0	NA	0	0	NA
OG0028357	0.0982673	0	0	0	0	0
OG0028359	0.1665789	0	NA	0	0	NA
OG0028362	0.1489297	0	0	0	0	NA
OG0028366	2.2841712	11.9195005	11.9195005	0	0	0
OG0028367	0.1428773	0	NA	0.0054564	0	NA
OG0028399	0.1663404	0	NA	0	0	NA
OG0028405	0.0943406	0	0	0	0	NA
OG0028409	0.1427435	0	NA	0.0054427	0	NA
OG0028526	0.142711	0	NA	0.0054444	0	NA
OG0028632	0.1665344	0	NA	0	0	NA
OG0028633	0.1666354	0	NA	0	0	NA
OG0028634	0.166277	0	NA	0	0	NA
OG0028636	0.166345	0	NA	0	0	NA
OG0028637	0.142768	0	NA	0.0054251	0	NA
OG0028639	0.1666271	0	NA	0	0	NA
OG0028640	0.1665334	0	NA	0	0	NA
OG0028641	92.6023246	436.9633616	436.9633616	2e-07	1e-07	NA
OG0028644	0.1665344	0	NA	0	0	NA
OG0028645	2.6243512	11.8466309	11.8466309	0	0	NA
OG0028646	0.1665066	0	NA	0	0	NA
OG0028647	0.1428541	0	NA	0.0054408	0	NA
OG0028648	0.1665336	0	NA	0	0	NA
OG0028649	0.1665334	0	NA	0	0	NA
OG0028650	0.1665066	0	NA	0	0	NA
OG0028653	0.1663401	0	NA	0	0	NA
OG0028654	96.2467925	454.095009	454.095009	1e-07	0	NA
OG0028655	0.1427316	0	NA	0.0054439	0	NA
OG0028656	0.1665853	0	NA	0	0	NA
OG0028657	0.1665944	0	NA	0	0	NA
OG0028659	0.1666271	0	NA	0	0	NA
OG0028660	0.1667568	0	NA	0	0	NA
OG0028665	0.1587478	0	0	0	0	NA
OG0028666	0.1664835	0	NA	0	0	NA
OG0028667	0.1665366	0	NA	0	0	NA
OG0028699	0.1665637	0	NA	0	0	NA
OG0028702	0.1666119	0	NA	0	0	NA
OG0028703	0.1665581	0	NA	0	0	NA
OG0028705	0.1666417	0	NA	0	0	NA
OG0028706	0.1666417	0	NA	0	0	NA
OG0028707	0.163804	0	0	0	0	NA
OG0028708	0.1666417	0	NA	0	0	NA
OG0028709	0.1665581	0	NA	0	0	NA
OG0028710	0.1046241	0.1807599	0.5422797	0	0	NA
OG0028711	0.1664968	0	NA	0	0	NA
OG0028712	0.1039448	0.1776397	0.532919	0	0	NA
OG0028713	0.1361274	0	0	0	0	NA
OG0028715	0.1665581	0	NA	0	0	NA
OG0028716	0.1666417	0	NA	0	0	NA
OG0028717	0.1666119	0	NA	0	0	NA
OG0028718	0.0935361	0	0	0	0	NA
OG0028719	0.1665637	0	NA	0	0	NA
OG0028720	0.1164047	0	0	0	0	NA
OG0028721	0.1183932	0	0	0	0	NA
OG0028723	0.1401104	0	0	0.0054238	0	NA
OG0028724	0.1665696	0	NA	0	0	NA
OG0028727	0.1416412	0	0	0.0054376	0	NA
OG0028730	1.530974	7.902651	7.902651	0	0	0
OG0028733	0.1091278	0	0	0	0	NA
OG0028734	0.1427245	0	NA	0.0054404	0	NA
OG0028735	0.1184677	0	0	0	0	NA
OG0028740	0.1183115	0	0	0	0	NA
OG0028741	0.1663536	0	NA	0	0	NA
OG0028742	0.1427952	0	0	0	0	NA
OG0028744	0.1427952	0	0	0	0	NA
OG0028745	0.1665944	0	NA	0	0	NA
OG0028747	0.1665944	0	NA	0	0	NA
OG0028748	0.1665944	0	NA	0	0	NA
OG0028749	0.1665944	0	NA	0	0	NA
OG0028750	0.0937302	0	0	0	0	NA
OG0028751	0.1427952	0	0	0	0	NA
OG0028752	0.1183115	0	0	0	0	NA
OG0028753	0.1183115	0	0	0	0	NA
OG0028755	0.0937302	0	0	0	0	NA
OG0028757	0.1183115	0	0	0	0	NA
OG0028758	0.1183115	0	0	0	0	NA
OG0028759	0.0937302	0	0	0	0	NA
OG0028761	0.1665944	0	NA	0	0	NA
OG0028762	0.1187844	0	0	0	0	NA
OG0028763	0.1428198	0	0	0	0	NA
OG0028764	0.0937302	0	0	0	0	NA
OG0028765	0.1183115	0	0	0	0	NA
OG0028767	0.1427952	0	0	0	0	NA
OG0028768	0.1191452	0	0	0.0054457	0	NA
OG0028769	0.1188199	0	0	0	0	NA
OG0029028	0.1189742	0	0	0.0054406	0	NA
OG0029123	0.142667	0	NA	0.0054422	0	NA
OG0029124	0.1189587	0	0	0	0	NA
OG0029125	0.1189585	0	0	0.0054372	0	NA
OG0029127	0.1665234	0	NA	0	0	NA
OG0029128	0.1665537	0	NA	0	0	NA
OG0029131	0.1426671	0	NA	0.0054422	0	NA
OG0029134	0.0950712	0	0	0	0	NA
OG0029135	0.1188918	0	0	0.0054376	0	NA
OG0029136	0.1189587	0	0	0	0	NA
OG0029139	0.0950712	0	0	0	0	NA
OG0029140	0.1427818	0	0	0	0	NA
OG0029141	0.1189587	0	0	0	0	NA
OG0029145	0.0950712	0	0	0	0	NA
OG0029147	0.1427818	0	0	0	0	NA
OG0029148	0.1427818	0	0	0	0	NA
OG0029150	0.1189587	0	0	0	0	NA
OG0029254	0.1426858	0	NA	0.0054363	0	NA
OG0029304	0.1426584	0	NA	0.0054522	0	NA
OG0029307	0.166616	0	NA	0	0	NA
OG0029309	0.1665791	0	NA	0	0	NA
OG0029310	0.1665791	0	NA	0	0	NA
OG0029311	0.1665791	0	NA	0	0	NA
OG0029312	0.1666278	0	NA	0	0	NA
OG0029313	78.208827	369.0151917	369.0151917	4e-07	5e-07	NA
OG0029314	0.1195392	0	0	0	0	NA
OG0029315	0.1666404	0	NA	0	0	NA
OG0029316	0.1426943	0	NA	0.0054467	0	NA
OG0029317	0.1665791	0	NA	0	0	NA
OG0029318	0.1666404	0	NA	0	0	NA
OG0029319	0.1666404	0	NA	0	0	NA
OG0029320	0.1665713	0	NA	0	0	NA
OG0029322	0.1665713	0	NA	0	0	NA
OG0029323	0.1665485	0	NA	0	0	NA
OG0029324	0.1665713	0	NA	0	0	NA
OG0029326	0.1665713	0	NA	0	0	NA
OG0029329	0.1427775	0	NA	0.0054475	0	NA
OG0029330	0.1665713	0	NA	0	0	NA
OG0029332	0.1665713	0	NA	0	0	NA
OG0029335	0.1665713	0	NA	0	0	NA
OG0029336	0.1665713	0	NA	0	0	NA
OG0029338	0.1665713	0	NA	0	0	NA
OG0029341	0.1665713	0	NA	0	0	NA
OG0029342	0.1665713	0	NA	0	0	NA
OG0029344	0.1665713	0	NA	0	0	NA
OG0029348	0.1665713	0	NA	0	0	NA
OG0029350	0.1665468	0	NA	0	0	NA
OG0029358	0.1666119	0	NA	0	0	NA
OG0029360	0.1666119	0	NA	0	0	NA
OG0029361	0.1666119	0	NA	0	0	NA
OG0029362	0.1666119	0	NA	0	0	NA
OG0029363	0.1666119	0	NA	0	0	NA
OG0029365	0.1666119	0	NA	0	0	NA
OG0029368	0.1666119	0	NA	0	0	NA
OG0029373	0.142683	0	NA	0.0054432	0	NA
OG0029374	0.118775	0	NA	0.0055413	0	0
OG0029375	0.142683	0	NA	0.0054432	0	NA
OG0029377	0.1185066	0	0	0	0	NA
OG0029378	0.1664764	0	NA	0	0	NA
OG0029430	0.166277	0	NA	0	0	NA
OG0029431	0.166277	0	NA	0	0	NA
OG0029432	0.1665673	0	NA	0	0	NA
OG0029433	0.1663319	0	NA	0	0	NA
OG0029434	0.166334	0	NA	0	0	NA
OG0029538	0.1427365	0	NA	0.0054453	0	NA
OG0029590	0.1429205	0	0	0	0	NA
OG0029591	0.1445148	0	0	0	0	NA
OG0029592	0.1428053	0	NA	0.005452	0	NA
OG0029593	0.1429205	0	0	0	0	NA
OG0029594	0.1191524	0	0	0	0	NA
OG0029595	0.1191524	0	0	0	0	NA
OG0029596	0.1428778	0	0	0	0	NA
OG0029598	0.1428778	0	0	0	0	NA
OG0029599	0.1428778	0	0	0	0	NA
OG0029626	0.166643	0	NA	0	0	NA
OG0029627	0.1666248	0	NA	0	0	NA
OG0029628	0.166643	0	NA	0	0	NA
OG0029629	0.166643	0	NA	0	0	NA
OG0029630	0.166643	0	NA	0	0	NA
OG0029631	0.166643	0	NA	0	0	NA
OG0029632	0.1425409	0	NA	0.0054445	0	NA
OG0029633	0.166643	0	NA	0	0	NA
OG0029634	0.166643	0	NA	0	0	NA
OG0029635	0.166643	0	NA	0	0	NA
OG0029637	0.0947668	0	0	0	0	NA
OG0029639	0.166362	0	NA	0	0	NA
OG0029641	0.0943236	0	0	0	0	NA
OG0029642	0.1666689	0	NA	0	0	NA
OG0029643	0.1666826	0	NA	0	0	NA
OG0029645	0.1427766	0	NA	0.0054509	0	NA
OG0029646	0.166362	0	NA	0	0	NA
OG0029648	0.1664055	0	NA	0	0	NA
OG0029649	0.1666811	0	NA	0	0	NA
OG0029650	0.0938406	0	0	0	0	NA
OG0029651	0.0941689	0	0	0	0	NA
OG0029652	0.0936573	0	0	0	0	NA
OG0029653	0.166362	0	NA	0	0	NA
OG0029654	0.0943406	0	0	0	0	NA
OG0029655	0.1666826	0	NA	0	0	NA
OG0029656	0.1666347	0	NA	0	0	NA
OG0029657	0.0943236	0	0	0	0	NA
OG0029658	0.1428096	0	NA	0	0	NA
OG0029659	0.0941689	0	0	0	0	NA
OG0029660	0.0956694	0	0	0	0	NA
OG0029661	0.1666654	0	NA	0	0	NA
OG0029662	0.0954856	0	0	0	0	NA
OG0029663	0.0943406	0	0	0	0	NA
OG0029666	0.0946861	0	0	0	0	NA
OG0029669	0.0947983	0	0	0	0	NA
OG0029678	0.1663815	0	NA	0	0	NA
OG0029679	0.1663815	0	NA	0	0	NA
OG0029680	0.1663835	0	NA	0	0	NA
OG0029681	0.1663815	0	NA	0	0	NA
OG0029682	0.1427509	0	NA	0.0054468	0	NA
OG0029683	0.1663815	0	NA	0	0	NA
OG0029684	0.1663815	0	NA	0	0	NA
OG0029685	0.1663815	0	NA	0	0	NA
OG0029686	0.1428368	0	NA	0.0054514	0	NA
OG0029687	0.1663815	0	NA	0	0	NA
OG0029688	0.1663815	0	NA	0	0	NA
OG0029689	0.1663815	0	NA	0	0	NA
OG0029690	0.1663815	0	NA	0	0	NA
OG0029691	0.1663815	0	NA	0	0	NA
OG0029692	0.1663815	0	NA	0	0	NA
OG0029693	0.1663815	0	NA	0	0	NA
OG0029694	0.1663815	0	NA	0	0	NA
OG0029695	0.1663815	0	NA	0	0	NA
OG0029696	0.1663815	0	NA	0	0	NA
OG0029697	0.1663815	0	NA	0	0	NA
OG0029698	0.1663815	0	NA	0	0	NA
OG0029699	0.1663815	0	NA	0	0	NA
OG0029700	0.1663815	0	NA	0	0	NA
OG0029702	0.1663815	0	NA	0	0	NA
OG0029703	0.1663815	0	NA	0	0	NA
OG0029704	0.1663815	0	NA	0	0	NA
OG0029705	0.1663815	0	NA	0	0	NA
OG0029706	0.1663815	0	NA	0	0	NA
OG0029707	0.1664013	0	NA	0	0	NA
OG0029709	0.166485	0	NA	0	0	NA
OG0029710	0.166485	0	NA	0	0	NA
OG0029711	0.1182924	0	0	0	0	NA
OG0029712	0.1666944	0	NA	0	0	NA
OG0029713	0.1666787	0	NA	0	0	NA
OG0029714	0.166485	0	NA	0	0	NA
OG0029715	0.142789	0	NA	0.0054574	0	NA
OG0029717	0.1426079	0	NA	0.0054693	0	NA
OG0029718	0.0936244	0	0	0	0	NA
OG0029719	0.1182924	0	0	0	0	NA
OG0029720	0.1182862	0	0	0	0	NA
OG0029721	0.1663895	0	NA	0	0	NA
OG0029722	0.1185544	0	0	0	0	NA
OG0029723	0.1182924	0	0	0	0	NA
OG0029726	0.1182862	0	0	0	0	NA
OG0029728	0.0936244	0	0	0	0	NA
OG0029729	0.1185544	0	0	0	0	NA
OG0029730	0.1666944	0	NA	0	0	NA
OG0029731	0.1189614	0	0	0	0	NA
OG0029733	0.1185544	0	0	0	0	NA
OG0029735	0.1666613	0	NA	0	0	NA
OG0029736	0.0936244	0	0	0	0	NA
OG0029738	0.1189614	0	0	0	0	NA
OG0029903	0.1665724	0	NA	0	0	NA
OG0029904	0.1665724	0	NA	0	0	NA
OG0029905	0.1665724	0	NA	0	0	NA
OG0029906	0.1665724	0	NA	0	0	NA
OG0029907	0.1665724	0	NA	0	0	NA
OG0029908	0.1665724	0	NA	0	0	NA
OG0029909	0.1665724	0	NA	0	0	NA
OG0029910	0.1665724	0	NA	0	0	NA
OG0029911	0.1665724	0	NA	0	0	NA
OG0029912	0.1665724	0	NA	0	0	NA
OG0029913	0.1665724	0	NA	0	0	NA
OG0029948	0.1665234	0	NA	0	0	NA
OG0029949	0.1665234	0	NA	0	0	NA
OG0029950	0.1427688	0	NA	0.0054471	0	NA
OG0029951	0.1665234	0	NA	0	0	NA
OG0029952	0.1665234	0	NA	0	0	NA
OG0029953	0.1665234	0	NA	0	0	NA
OG0029954	0.1665234	0	NA	0	0	NA
OG0029955	0.1665234	0	NA	0	0	NA
OG0029956	0.1665234	0	NA	0	0	NA
OG0029957	0.1665234	0	NA	0	0	NA
OG0029958	0.1665234	0	NA	0	0	NA
OG0029959	0.1665234	0	NA	0	0	NA
OG0029960	0.1665234	0	NA	0	0	NA
OG0029962	0.1665234	0	NA	0	0	NA
OG0029963	0.1665234	0	NA	0	0	NA
OG0029964	0.1428389	0	NA	0.0054492	0	NA
OG0029965	0.1665234	0	NA	0	0	NA
OG0029966	0.1665234	0	NA	0	0	NA
OG0029967	0.1665492	0	NA	0	0	NA
OG0029968	0.1665234	0	NA	0	0	NA
OG0029970	0.1665234	0	NA	0	0	NA
OG0029972	0.1665234	0	NA	0	0	NA
OG0030048	0.1428121	0	0	0	0	NA
OG0030049	0.1428121	0	0	0	0	NA
OG0030050	0.1668081	0	NA	0	0	NA
OG0030051	0.0933268	0	0	0	0	NA
OG0030052	0.1668081	0	NA	0	0	NA
OG0030053	0.1428121	0	0	0	0	NA
OG0030054	0.166812	0	NA	0	0	NA
OG0030055	0.1428121	0	0	0	0	NA
OG0030056	0.1428121	0	0	0	0	NA
OG0030057	0.1665789	0	NA	0	0	NA
OG0030058	0.1665789	0	NA	0	0	NA
OG0030059	0.1665789	0	NA	0	0	NA
OG0030060	0.1665789	0	NA	0	0	NA
OG0030061	0.1665789	0	NA	0	0	NA
OG0030062	0.1665789	0	NA	0	0	NA
OG0030063	0.1665789	0	NA	0	0	NA
OG0030064	0.1668081	0	NA	0	0	NA
OG0030081	0.1668081	0	NA	0	0	NA
OG0030082	0.1668081	0	NA	0	0	NA
OG0030083	0.1668081	0	NA	0	0	NA
OG0030088	0.1664897	0	NA	0	0	NA
OG0030089	0.1674483	0	NA	0	0	NA
OG0030094	0.1424314	0	NA	0	0	NA
OG0030095	0.1666435	0	NA	0	0	NA
OG0030096	0.1666435	0	NA	0	0	NA
OG0030097	0.1666435	0	NA	0	0	NA
OG0030098	0.1666435	0	NA	0	0	NA
OG0030099	0.1666435	0	NA	0	0	NA
OG0030256	0.1249637	0	0	0	0	NA
OG0030257	0.1183269	0	NA	0	0	NA
OG0030258	68.5502897	377.9881374	377.9881374	2e-07	5e-07	NA
OG0030262	0.118735	0	NA	0.0054371	0	NA
OG0030263	0.118796	0	NA	0.0054371	0	NA
OG0030264	0.1427885	0	NA	0	0	NA
OG0030269	0.1425466	0	NA	0	0	NA
OG0030271	0.1426452	0	NA	0	0	NA
OG0030272	0.1425496	0	NA	0	0	NA
OG0030273	0.1425466	0	NA	0	0	NA
OG0030274	0.1425466	0	NA	0	0	NA
OG0030275	0.118707	0	NA	0.0054226	0	NA
OG0030276	0.0937912	0	0	0	0	NA
OG0030278	0.1202478	0	0	0	0	NA
OG0030279	0.1426852	0	NA	0	0	NA
OG0030280	0.1425232	0	NA	0	0	NA
OG0030281	0.1427324	0	NA	0	0	NA
OG0030283	0.1427913	0	NA	0	0	NA
OG0030284	91.0843248	502.2856321	502.2856321	0	0	NA
OG0030285	0.1188875	0	0	0	0	NA
OG0030286	0.1426575	0	NA	0	0	NA
OG0030289	0.0933658	0	NA	0	0	NA
OG0030290	0.1425231	0	NA	0	0	NA
OG0030291	0.1425478	0	NA	0	0	NA
OG0030293	0.1425466	0	NA	0	0	NA
OG0030294	0.1425466	0	NA	0	0	NA
OG0030295	0.7419859	4.1189747	4.1189747	0	0	NA
OG0030296	0.1425466	0	NA	0	0	NA
OG0030299	0.0940858	0	0	0	0	NA
OG0030300	0.1182154	0	0	0	0	NA
OG0030302	0.1425466	0	NA	0	0	NA
OG0030304	0.1181212	0	0	0	0	NA
OG0030305	0.1427587	0	NA	0	0	NA
OG0030307	0.1425435	0	NA	0	0	NA
OG0030310	5.4071335	35.0180435	35.0180435	0	0	NA
OG0030311	0.1428197	0	NA	0	0	NA
OG0030315	0.142754	0	NA	0	0	NA
OG0030316	0.1187509	0	0	0	0	NA
OG0030317	0.1425466	0	NA	0	0	NA
OG0030320	0.1182154	0	0	0	0	NA
OG0030321	0.1427946	0	NA	0	0	NA
OG0030322	0.118779	0	NA	0.0054358	0	NA
OG0030324	0.1425466	0	NA	0	0	NA
OG0030325	0.1202156	0	0	0	0	NA
OG0030327	0.1425466	0	NA	0	0	NA
OG0030330	0.0934663	0	0	0	0	NA
OG0030331	0.1427867	0	NA	0	0	NA
OG0030333	0.142433	0	NA	0	0	NA
OG0030334	0.1183831	0	NA	0.005436	0	NA
OG0030335	1.9605034	10.270182	10.270182	0	0	NA
OG0030338	0.118356	0	0	0	0	NA
OG0030339	0.1427749	0	NA	0	0	NA
OG0030340	0.0943238	0	0	0	0	NA
OG0030341	0.1187247	0	NA	0.0054388	0	NA
OG0030346	0.1191668	0	0	0	0	NA
OG0030347	0.1427536	0	NA	0	0	NA
OG0030349	0.1427971	0	NA	0	0	NA
OG0030351	0.1425231	0	NA	0	0	NA
OG0030352	0.660341	3.8551875	3.8551875	0	0	NA
OG0030354	0.1427952	0	NA	0	0	NA
OG0030356	64.2214216	354.1216942	354.1216942	5e-07	0	NA
OG0030358	79.6806001	439.3785589	439.3785589	0	0	NA
OG0030361	0.1425777	0	NA	0	0	NA
OG0030362	0.1187256	0	NA	0.0054289	0	NA
OG0030369	53.0415341	292.5252662	292.5252662	3.3e-06	4e-07	NA
OG0030370	0.1182731	0	NA	0	0	NA
OG0030373	0.1427952	0	NA	0	0	NA
OG0030375	0.1422931	0	NA	0	0	NA
OG0030377	0.1428303	0	NA	0	0	NA
OG0030379	0.1423679	0	NA	0	0	NA
OG0030380	0.1186843	0	NA	0.0054334	0	NA
OG0030382	0.1187926	0	NA	0.0054481	0	NA
OG0030388	70.5176398	388.7936721	388.7936721	2e-07	0	NA
OG0030390	0.125179	0	0	0	0	NA
OG0030393	0.118799	0	NA	0.0054394	0	NA
OG0030394	0.1188082	0	NA	0.0054466	0	NA
OG0030395	0.0994583	0	0	0	0	NA
OG0030402	0.1014575	0	0	0	0	NA
OG0030405	0.1427736	0	NA	0	0	NA
OG0030406	1.7065922	10.321706	10.321706	0	0	NA
OG0030412	0.118794	0	NA	0.0054305	0	NA
OG0030430	0.1188819	0	NA	0.0054294	0	NA
OG0030433	0.1187522	0	NA	0.005429	0	NA
OG0030439	0.118801	0	NA	0.0054234	0	NA
OG0030459	0.0932778	0	0	0	0	NA
OG0030460	0.0932778	0	0	0	0	NA
OG0030463	0.0938942	0	0	0	0	NA
OG0030469	0.0932778	0	0	0	0	NA
OG0030473	0.1185178	0	0	0	0	NA
OG0030474	0.1189225	0	0	0	0	NA
OG0030475	0.1189402	0	0	0	0	NA
OG0030477	0.1189402	0	0	0	0	NA
OG0030480	0.1185178	0	0	0	0	NA
OG0030482	0.1425245	0	NA	0	0	NA
OG0030483	0.1185178	0	0	0	0	NA
OG0030484	88.4923648	487.8717144	487.8717144	0	2e-07	NA
OG0030492	0.0934406	0	0	0	0	NA
OG0030493	0.1186201	0	0	0	0	NA
OG0030495	0.0936741	0	0	0	0	NA
OG0030496	0.1185981	0	0	0	0	NA
OG0030500	0.1183618	0	0	0	0	NA
OG0030504	0.1187352	0	0	0	0	NA
OG0030505	0.1186201	0	0	0	0	NA
OG0030507	0.118863	0	0	0	0	NA
OG0030509	0.1423581	0	NA	0	0	NA
OG0030515	0.1184057	0	0	0	0	NA
OG0030519	0.1187391	0	NA	0	0	NA
OG0030524	0.1423031	0	NA	0	0	NA
OG0030528	69.8071689	384.9701033	384.9701033	2e-07	2e-07	NA
OG0030534	0.1427749	0	NA	0	0	NA
OG0030536	0.1189402	0	0	0	0	NA
OG0030538	0.0932778	0	0	0	0	NA
OG0030539	3.2838827	21.1647547	21.1647547	0	0	NA
OG0030542	0.1186201	0	0	0	0	NA
OG0030543	0.142293	0	NA	0	0	NA
OG0030546	0.1187133	0	NA	0.0054221	0	NA
OG0030547	0.0973171	0	0	0	0	NA
OG0030553	0.1424332	0	NA	0	0	NA
OG0030559	0.099714	0	0	0	0	NA
OG0030560	0.1185178	0	0	0	0	NA
OG0030561	0.1425232	0	NA	0	0	NA
OG0030562	0.1184573	0	0	0	0	NA
OG0030565	0.0995522	0	0	0	0	NA
OG0030578	0.1186201	0	0	0	0	NA
OG0030581	0.1185981	0	0	0	0	NA
OG0030582	0.0932778	0	0	0	0	NA
OG0030599	0.0935146	0	0	0	0	NA
OG0030601	0.0934293	0	0	0	0	NA
OG0030602	0.1185654	0	0	0	0	NA
OG0030604	0.1185981	0	0	0	0	NA
OG0030605	0.0935937	0	0	0	0	NA
OG0030607	0.0958085	0	0	0	0	NA
OG0030608	0.0933767	0	0	0	0	NA
OG0030609	0.0935146	0	0	0	0	NA
OG0030614	0.1188004	0	0	0	0	NA
OG0030617	0.1186201	0	0	0	0	NA
OG0030621	0.1189402	0	0	0	0	NA
OG0030624	0.0994582	0	0	0	0	NA
OG0030626	0.1422948	0	NA	0	0	NA
OG0030628	96.1396231	530.0034715	530.0034715	1e-07	0	NA
OG0030629	0.0932778	0	0	0	0	NA
OG0030635	0.1183209	0	0	0	0	NA
OG0030636	0.0993381	0	0	0	0	NA
OG0030640	91.4376181	504.2139289	504.2139289	0	2e-07	NA
OG0030642	0.1186234	0	NA	0.005467	0	NA
OG0030646	5.4068473	35.0163654	35.0163654	0	0	NA
OG0030648	0.1187205	0	0	0	0	NA
OG0030649	0.142293	0	NA	0	0	NA
OG0030650	0.0934406	0	0	0	0	NA
OG0030652	0.1188899	0	0	0	0	NA
OG0030655	0.0935146	0	0	0	0	NA
OG0030661	0.1187758	0	0	0	0	NA
OG0030662	0.1190001	0	0	0	0	NA
OG0030672	0.1424324	0	NA	0	0	NA
OG0030674	0.1185178	0	0	0	0	NA
OG0031139	0.1187453	0	NA	0.0054428	0	NA
OG0031211	0.1424831	0	NA	0	0	NA
OG0031216	0.1183124	0	0	0	0	NA
OG0031217	0.1428271	0	NA	0	0	NA
OG0031218	0.1187537	0	NA	0.0054304	0	NA
OG0031219	0.1425241	0	NA	0	0	NA
OG0031220	0.107922	0	0	0	0	NA
OG0031221	0.1179512	0	0	0	0	NA
OG0031223	0.1189005	0	NA	0.0054234	0	NA
OG0031224	0.1184808	0	0	0	0	NA
OG0031228	0.1181279	0	0	0	0	NA
OG0031229	0.1417998	0	NA	0	0	NA
OG0031231	0.1181385	0	0	0	0	NA
OG0031232	0.1182053	0	0	0	0	NA
OG0031233	0.0933488	0	0	0	0	NA
OG0031326	0.1185807	0	NA	0.0054191	0	NA
OG0031328	0.1417998	0	NA	0	0	NA
OG0031333	0.1417998	0	NA	0	0	NA
OG0031334	0.1417998	0	NA	0	0	NA
OG0031335	0.1185637	0	0	0	0	NA
OG0031603	0.0933567	0	NA	0	0	NA
OG0031681	0.1425908	0	NA	0	0	NA
OG0031682	0.1427918	0	NA	0	0	NA
OG0031684	0.1426904	0	NA	0	0	NA
OG0031687	0.0934857	0	0	0	0	NA
OG0031688	0.1425965	0	NA	0	0	NA
OG0031690	0.1425382	0	NA	0	0	NA
OG0031691	0.1425908	0	NA	0	0	NA
OG0031692	0.1425463	0	NA	0	0	NA
OG0031696	0.1425381	0	NA	0	0	NA
OG0031698	0.1425382	0	NA	0	0	NA
OG0031700	0.1424777	0	NA	0	0	NA
OG0031702	0.7154049	4.1749093	4.1749093	0	0	NA
OG0031703	0.1428262	0	NA	0	0	NA
